id,title,thumbnail,short_description,game_url,genre,platform,publisher,developer,release_date,freetogame_profile_url
180,Gear Up,https://www.freetogame.com/g/180/thumbnail.jpg,Control your unique tank or robot in multiplayer arcade action!,https://www.freetogame.com/open/gear-up,Shooter,PC (Windows),Doctor Entertainment,Doctor Entertainment,2015-01-29,https://www.freetogame.com/gear-up
181,8BitMMO,https://www.freetogame.com/g/181/thumbnail.jpg,A free to play retro­-style 2D MMO and a giant construction sandbox!,https://www.freetogame.com/open/8bitmmo,MMORPG,"PC (Windows), Web Browser",Archive Entertainment,Archive Entertainment,2015-01-26,https://www.freetogame.com/8bitmmo
399,Siegelord,https://www.freetogame.com/g/399/thumbnail.jpg,A free to play 2D medieval fantasy browser-based MMORTS.,https://www.freetogame.com/open/siegelord,Strategy,Web Browser,37Games Entertainment,37Games Entertainment,2014-12-19,https://www.freetogame.com/siegelord
182,Dungeon Defenders 2,https://www.freetogame.com/g/182/thumbnail.jpg,A free-to-play cooperative 3D tower-defense game by Trendy Entertainment.,https://www.freetogame.com/open/dungeon-defenders-2,Shooter,PC (Windows),Trendy Entertainment,Trendy Entertainment,2014-12-05,https://www.freetogame.com/dungeon-defenders-2
184,Blockade 3D,https://www.freetogame.com/g/184/thumbnail.jpg,A free to play FPS in an editable procedural world.,https://www.freetogame.com/open/blockade-3d,Shooter,PC (Windows),Shumkov Dmitriy,Shumkov Dmitriy,2014-11-05,https://www.freetogame.com/blockade-3d
185,Eldevin,https://www.freetogame.com/g/185/thumbnail.jpg,A indie story-driven Free to Play MMORPG.,https://www.freetogame.com/open/eldevin,MMORPG,"PC (Windows), Web Browser",Hunted Cow Studios,Hunted Cow Studios,2014-11-05,https://www.freetogame.com/eldevin
186,Double Action,https://www.freetogame.com/g/186/thumbnail.jpg,A free to play FPS with bullet time and stylish kills!,https://www.freetogame.com/open/double-action,Shooter,PC (Windows),Double Action Factory,Double Action Factory,2014-10-23,https://www.freetogame.com/double-action
187,Pox Nora,https://www.freetogame.com/g/187/thumbnail.jpg,A multiplayer online game that combines a collectible card game with a turn-based strategy game.,https://www.freetogame.com/open/pox-nora,Card Game,PC (Windows),Desert Owl Games LLC,Desert Owl Games LLC,2014-10-15,https://www.freetogame.com/pox-nora
188,Counter-Strike Nexon: Studio,https://www.freetogame.com/g/188/thumbnail.jpg,What's better than Counter-Strike? Counter-Strike with more modes and Zombies!,https://www.freetogame.com/open/counter-strike-nexon,Shooter,PC (Windows),Nexon Europe GmbH,Nexon,2014-10-07,https://www.freetogame.com/counter-strike-nexon
189,Uncharted Waters Online,https://www.freetogame.com/g/189/thumbnail.jpg,A free to play adventure MMORPG set on the high seas!,https://www.freetogame.com/open/uncharted-waters-online,MMORPG,PC (Windows),Papaya Play,"KOEI TECMO GAMES CO., LTD. ",2014-10-03,https://www.freetogame.com/uncharted-waters-online
10,ArcheAge,https://www.freetogame.com/g/10/thumbnail.jpg,"A free-to-play, hybrid fantasy/sandbox MMORPG brought to you by Trion Worlds.",https://www.freetogame.com/open/archeage,MMORPG,PC (Windows),Kakao Games,XL Games,2014-09-04,https://www.freetogame.com/archeage
404,Tribal Wars 2,https://www.freetogame.com/g/404/thumbnail.jpg,The sequel to the classic city-building strategy game Tribal Wars!,https://www.freetogame.com/open/tribal-wars-2,Strategy,Web Browser,InnoGames,InnoGames,2014-09-02,https://www.freetogame.com/tribal-wars-2
192,WAKFU,https://www.freetogame.com/g/192/thumbnail.jpg,"A 2D tactical turn-based fantasy MMORPG developed by Ankama Games, in conjunction with Square Enix.",https://www.freetogame.com/open/wakfu,MMORPG,PC (Windows),Ankama Games,Ankama Studio,2014-09-19,https://www.freetogame.com/wakfu
193,Infinity Wars,https://www.freetogame.com/g/193/thumbnail.jpg,"A MMO trading card game, Build up your decks and customize them with tons of factional cards! ",https://www.freetogame.com/open/infinity-wars,Card Game,PC (Windows),Lightmare Studios,Lightmare Studios,2014-09-05,https://www.freetogame.com/infinity-wars
195,Divine Souls,https://www.freetogame.com/g/195/thumbnail.jpg,A action-based MMORPG in a fantasy world with magic and technology.,https://www.freetogame.com/open/divine-souls,MMORPG,PC (Windows),Suba Games,GamePrix,2014-08-15,https://www.freetogame.com/divine-souls
196,Cubic Castles,https://www.freetogame.com/g/196/thumbnail.jpg,A free to play 3D Platforming and a open world building game.,https://www.freetogame.com/open/cubic-castles,MMO,PC (Windows),Cosmic Cow LLC,Cosmic Cow LLC,2014-08-13,https://www.freetogame.com/cubic-castles
198,Creativerse,https://www.freetogame.com/g/198/thumbnail.jpg,"Playful Corporation enters the sandbox, voxel world with their free-to-play title Creativers.",https://www.freetogame.com/open/creativerse,MMO,PC (Windows),Playful Corporation,Playful Corporation,2014-08-12,https://www.freetogame.com/creativerse
199,Royal Quest,https://www.freetogame.com/g/199/thumbnail.jpg,"A free to play fantasy MMORPG game with unique PvPvE locations, PvP Arenas, Battlegrounds and Castle Sieges. ",https://www.freetogame.com/open/royal-quest,MMORPG,PC (Windows),1C Online Games,Katauri,2014-08-06,https://www.freetogame.com/royal-quest
200,Guns and Robots,https://www.freetogame.com/g/200/thumbnail.jpg,A free to play online third person shooter with massive customization!,https://www.freetogame.com/open/guns-and-robots,Shooter,PC (Windows),"Masthead Studios Ltd, Thegamewallstudios, Gamigo AG",Masthead Studios Ltd,2014-08-05,https://www.freetogame.com/guns-and-robots
348,Bleach Online,https://www.freetogame.com/g/348/thumbnail.jpg,"A free to play 2D browser based MMORPG based on Bleach, the popular manga and anime series.",https://www.freetogame.com/open/bleach-online,MMORPG,Web Browser,GoGames,GoGames,2014-07-14,https://www.freetogame.com/bleach-online
203,Robocraft,https://www.freetogame.com/g/203/thumbnail.jpg,A free-to-play MMO sandbox building game!,https://www.freetogame.com/open/robocraft,MMO,PC (Windows),Freejam,Freejam,2014-07-08,https://www.freetogame.com/robocraft
204,Unturned,https://www.freetogame.com/g/204/thumbnail.jpg,"A independently developed free-to-play MMO survival 
game! ",https://www.freetogame.com/open/unturned,Shooter,PC (Windows),Smartly Dressed Games,Smartly Dressed Games,2014-07-08,https://www.freetogame.com/unturned
209,Freestyle2: Street Basketball,https://www.freetogame.com/g/209/thumbnail.jpg,A free to play MMO street basketball game. Team up with the best street ballers!,https://www.freetogame.com/open/freestyle2-street-basketball,Sports,PC (Windows),Joycity,Joycity,2014-06-20,https://www.freetogame.com/freestyle2-street-basketball
210,Fistful of Frags,https://www.freetogame.com/g/210/thumbnail.jpg,A first person shooter game set in the Wild West!,https://www.freetogame.com/open/fistful-of-frags,Shooter,PC (Windows),Fistful of Frags Team,Fistful of Frags Team,2014-05-10,https://www.freetogame.com/fistful-of-frags
211,GunZ 2: The Second Duel,https://www.freetogame.com/g/211/thumbnail.jpg,A free-to-play multiplayer Third Person Shooter and follow up to the successful GunZ: The Duel.,https://www.freetogame.com/open/gunz-2,Shooter,PC (Windows),MAIET Entertainme,MAIET Entertainme,2014-05-01,https://www.freetogame.com/gunz-2
213,Archeblade,https://www.freetogame.com/g/213/thumbnail.jpg,A free-to-play PvP-based multiplayer action game based on a Korean Fantasy Novel.,https://www.freetogame.com/open/archeblade,Fighting,PC (Windows),CodeBrush Games,CodeBrush Games,2014-04-25,https://www.freetogame.com/archeblade
214,Villagers and Heroes,https://www.freetogame.com/g/214/thumbnail.jpg,A free-to-play fantasy sandbox 3D MMORPG that has plenty to offer gamers.,https://www.freetogame.com/open/villagers-and-heroes,MMORPG,PC (Windows),Mad Otter Games,Mad Otter Games,2014-04-17,https://www.freetogame.com/villagers-and-heroes
215,Hex,https://www.freetogame.com/g/215/thumbnail.jpg,HEX combines roleplaying aspects of a MMO with the collectible and strategic gameplay of a Trading Card Game.,https://www.freetogame.com/open/hex,Card Game,PC (Windows),"Hex Entertainment, Gameforge",Cryptozoic Entertainment,2014-04-11,https://www.freetogame.com/hex
405,Pocket Starships,https://www.freetogame.com/g/405/thumbnail.jpg,A free-to-play cross-platform space combat MMO from SPYR games.,https://www.freetogame.com/open/pocket-starships,Strategy,Web Browser,Spyr,Spyr,2014-03-00,https://www.freetogame.com/pocket-starships
409,Sparta: War of Empires,https://www.freetogame.com/g/409/thumbnail.jpg,A 2D browser-based MMORTS in which players must exercise their city-management skills to construct and upgrade different structures and troops.,https://www.freetogame.com/open/sparta-war-empires,Strategy,Web Browser,Plarium,Plarium,2014-03-13,https://www.freetogame.com/sparta-war-empires
239,Dogs of War Online,https://www.freetogame.com/g/239/thumbnail.jpg,Based on the famous miniature board game Confrontation!,https://www.freetogame.com/open/dogs-war-online,Strategy,PC (Windows),Cyanide,Cyanide,2014-02-04,https://www.freetogame.com/dogs-war-online
220,Hearthstone: Heroes of Warcraft,https://www.freetogame.com/g/220/thumbnail.jpg,"Blizzard's free-to-play collectible card game that 
draws its inspiration from World of Warcraft. ",https://www.freetogame.com/open/hearthstone-heroes-warcraft,Card Game,PC (Windows),Blizzard Entertainment,Blizzard Entertainment,2014-01-21,https://www.freetogame.com/hearthstone-heroes-warcraft
221,Lucent Heart,https://www.freetogame.com/g/221/thumbnail.jpg,A free to play MMORPG with a match making system that helps players find their soulmates.,https://www.freetogame.com/open/lucent-heart,MMORPG,PC (Windows),Suba Games,Playcoco (Subsidiary of Gamania),2014-01-10,https://www.freetogame.com/lucent-heart
376,League of Angels,https://www.freetogame.com/g/376/thumbnail.jpg,A free to play 2D browser-based fantasy MMORPG with turn-based combat.,https://www.freetogame.com/open/league-of-angels,MMORPG,Web Browser,GTArcade,Youzu Interactive,2013-12-10,https://www.freetogame.com/league-of-angels
206,Aura Kingdom,https://www.freetogame.com/g/206/thumbnail.jpg,Aura Kingdom is a 3D free-to-play Anime MMORPG from the same great studio that brought us Eden Eterna.,https://www.freetogame.com/open/aura-kingdom,MMORPG,PC (Windows),Aeria Games,X-Legend,2013-12-23,https://www.freetogame.com/aura-kingdom
424,Crystal Saga,https://www.freetogame.com/g/424/thumbnail.jpg,A free to play 2D browser-based MMORPG that allows players to explore the land of Vidalia.,https://www.freetogame.com/open/crystal-saga,MMORPG,Web Browser,"Aeria, R2Games",R2Games,2013-11-20,https://www.freetogame.com/crystal-saga
224,World of Warplanes,https://www.freetogame.com/g/224/thumbnail.jpg,A free-to-play flight combat MMO brought to you by Wargaming.,https://www.freetogame.com/open/world-of-warplanes,Shooter,PC (Windows),Wargaming,Wargaming,2013-11-12,https://www.freetogame.com/world-of-warplanes
225,RIFT,https://www.freetogame.com/g/225/thumbnail.jpg,Trion Worlds’ flagship fantasy massively multiplayer online role-playing game.,https://www.freetogame.com/open/rift,MMORPG,PC (Windows),Trion Worlds,Trion Worlds,2013-10-24,https://www.freetogame.com/rift
226,Path of Exile,https://www.freetogame.com/g/226/thumbnail.jpg,A free-to-play massively multiplayer online ARPG in the style of Diablo.,https://www.freetogame.com/open/path-of-exile,MMORPG,PC (Windows),Grinding Gear Games,Grinding Gear Games,2013-10-23,https://www.freetogame.com/path-of-exile
411,Soldiers Inc.,https://www.freetogame.com/g/411/thumbnail.jpg,A free to play 2D top-down browser based MMORTS game.,https://www.freetogame.com/open/soldiers-inc,Strategy,Web Browser,Plarium Games,Plarium Games,2013-08-01,https://www.freetogame.com/soldiers-inc
412,Nords: Heroes of the North,https://www.freetogame.com/g/412/thumbnail.jpg,"A free to play browser-based 2D strategy MMO game with Elves, Orcs, Dragons and more.",https://www.freetogame.com/open/nords-heroes-north,Strategy,Web Browser,Plarium Games,Plarium Games,2013-08-01,https://www.freetogame.com/nords-heroes-north
229,Dota 2,https://www.freetogame.com/g/229/thumbnail.jpg,Valve's premiere competitive free to play MOBA.,https://www.freetogame.com/open/dota-2,MOBA,PC (Windows),Valve,Valve,2013-07-09,https://www.freetogame.com/dota-2
230,Ragnarok Online 2,https://www.freetogame.com/g/230/thumbnail.jpg,"A 3D fantasy MMORPG, and sequel to the popular Ragnarok Online.",https://www.freetogame.com/open/ragnarok-online-2,MMORPG,PC (Windows),Gravity Interactive,"Gravity, Inc.",2013-05-01,https://www.freetogame.com/ragnarok-online-2
231,Panzar,https://www.freetogame.com/g/231/thumbnail.jpg,"A free-to-play multiplayer third-person shooter with 
rpg elements and CryEngine 3 powered 
graphics.",https://www.freetogame.com/open/panzar,MOBA,PC (Windows),Panzar,Troxit Service,2013-04-12,https://www.freetogame.com/panzar
233,Kingdom Wars,https://www.freetogame.com/g/233/thumbnail.jpg,A free to play 3D MMORTS with real-time siege combat.,https://www.freetogame.com/open/kingdom-wars,Strategy,PC (Windows),"Reverie World Studios, INC","Reverie World Studios, INC",2013-04-01,https://www.freetogame.com/kingdom-wars
234,Champions of Regnum,https://www.freetogame.com/g/234/thumbnail.jpg,"A free to play, realm versus realm fantasy MMORPG.",https://www.freetogame.com/open/champions-of-regnum,MMORPG,PC (Windows),NGD Studios,NGD Studios,2013-02-27,https://www.freetogame.com/champions-of-regnum
235,Star Conflict,https://www.freetogame.com/g/235/thumbnail.jpg,A free to play action-packed MMO space simulation game.,https://www.freetogame.com/open/star-conflict,Shooter,PC (Windows),Gaijin Entertainment,Star Gem Inc.,2013-02-28,https://www.freetogame.com/star-conflict
414,Rail Nation,https://www.freetogame.com/g/414/thumbnail.jpg,A free to play 2D browser-based train simulation strategy MMO game.,https://www.freetogame.com/open/rail-nation,Strategy,Web Browser,Bright Future,Travian Games,2013-01-13,https://www.freetogame.com/rail-nation
240,Epic Cards Battle,https://www.freetogame.com/g/240/thumbnail.jpg,A free to play online strategic trading card game with dozens of cards and five factions.,https://www.freetogame.com/open/epic-card-battle,Card Game,PC (Windows),momoStorm Entertainment,momoStorm,2013-01-29,https://www.freetogame.com/epic-card-battle
232,Age of Wushu,https://www.freetogame.com/g/232/thumbnail.jpg,A free-to-play martial arts action MMORPG with a large open world and sandbox-like features.,https://www.freetogame.com/open/age-of-wushu,MMORPG,PC (Windows),Snail Games,Snail Games,2012-12-20,https://www.freetogame.com/age-of-wushu
241,Everquest,https://www.freetogame.com/g/241/thumbnail.jpg,"A fantasy MMORPG nearly two decades in the making. In fact, it’s the game that started it all! ",https://www.freetogame.com/open/everquest,MMORPG,PC (Windows),Daybreak Games,Daybreak Games,2012-12-13,https://www.freetogame.com/everquest
242,Mabinogi,https://www.freetogame.com/g/242/thumbnail.jpg,A free-to-play adventure MMORPG where you can create a unique character and live your fantasy life.,https://www.freetogame.com/open/mabinogi,MMORPG,PC (Windows),Nexon America Inc.,NEXON Korea Corp.,2012-12-06,https://www.freetogame.com/mabinogi
415,Stormfall: Age of War,https://www.freetogame.com/g/415/thumbnail.jpg,"A free to play 2D top-down browser MMORTS featuring castle building, resource management and PvP battles.",https://www.freetogame.com/open/stormfall-age-war,Strategy,Web Browser,Plarium,Plarium,2012-11-01,https://www.freetogame.com/stormfall-age-war
244,AirMech Strike,https://www.freetogame.com/g/244/thumbnail.jpg,A free to play Action RTS with MOBA elements.,https://www.freetogame.com/open/airmech,Strategy,PC (Windows),Carbon Games,Carbon Games,2012-11-08,https://www.freetogame.com/airmech
349,Big Farm,https://www.freetogame.com/g/349/thumbnail.jpg,A friendly browser-based farming simulation MMO game!,https://www.freetogame.com/open/big-farm,Strategy,Web Browser,GoodGame Studios,GoodGame Studios,2012-10-29,https://www.freetogame.com/big-farm
416,Wartune,https://www.freetogame.com/g/416/thumbnail.jpg,A 2D browser-based Strategy MMORPG with classic turn based RPG features.,https://www.freetogame.com/open/wartune,MMORPG,Web Browser,R2 Games,7Th Road,2012-10-25,https://www.freetogame.com/wartune
246,Pirate 101,https://www.freetogame.com/g/246/thumbnail.jpg,A free to play Pirate-themed MMORPG designed with kids in mind.,https://www.freetogame.com/open/pirate-101,MMORPG,PC (Windows),KingsIsle Entertainment,KingsIsle Entertainment,2012-10-15,https://www.freetogame.com/pirate-101
417,Dino Storm,https://www.freetogame.com/g/417/thumbnail.jpg,"A free-to-play 3D MMO with cowboys, dinosaurs, and laser guns.",https://www.freetogame.com/open/dino-storm,MMORPG,Web Browser,Splitscreen S.,Splits. S,2012-09-12,https://www.freetogame.com/dino-storm
418,The Settlers Online,https://www.freetogame.com/g/418/thumbnail.jpg,A free to play city building MMORTS based on the popular Settlers series.,https://www.freetogame.com/open/the-settlers-online,Strategy,Web Browser,Ubisoft,Blue Byte,2012-09-11,https://www.freetogame.com/the-settlers-online
248,Continent of the Ninth Seal,https://www.freetogame.com/g/248/thumbnail.jpg,A free MMORPG where players take part as heroes of Glenheim to stand together against Nefer.,https://www.freetogame.com/open/c9,MMORPG,PC (Windows),Webzen,NHN Games (Acquired by Webzen),2012-09-13,https://www.freetogame.com/c9
24,Counter-Strike: Global Offensive,https://www.freetogame.com/g/24/thumbnail.jpg,The popular multiplayer shooter from Valve.,https://www.freetogame.com/open/counter-strike-global-offensive,Shooter,PC (Windows),Valve,"Valve, Hidden Path Entertainment",2012-08-21,https://www.freetogame.com/counter-strike-global-offensive
453,Gotham City Impostors,https://www.freetogame.com/g/453/thumbnail.jpg,A free to play multiplayer FPS that pits vigilantes dressed up like Batman against criminals dressed up like the Joker,https://www.freetogame.com/open/gotham-city-impostors,Shooter,PC (Windows),Warner Bros. Interactive Entertainment,"Monolith Productions, Inc.",2012-08-31,https://www.freetogame.com/gotham-city-impostors
249,RPG MO,https://www.freetogame.com/g/249/thumbnail.jpg,A nostalgic free MMORPG reminiscent of old-school RPG's like Ultima and Runescape.,https://www.freetogame.com/open/rpg-mo,MMORPG,"PC (Windows), Web Browser",Marxnet,Marxnet,2012-07-18,https://www.freetogame.com/rpg-mo
256,Realm of the Mad God,https://www.freetogame.com/g/256/thumbnail.jpg,A fast paced 2d free to play MMO shooter game with a retro 8-bit style.,https://www.freetogame.com/open/realm-mad-god,MMORPG,"PC (Windows), Web Browser",Kabam,Wild Shadow Studios,2012-02-21,https://www.freetogame.com/realm-mad-god
422,Pirates: Tides of Fortune,https://www.freetogame.com/g/422/thumbnail.jpg,A free to play browser-based 2D MMORTS for people who are fans of pirates!,https://www.freetogame.com/open/pirates-tides-fortune,Strategy,Web Browser,Plarium Games,Plarium Games,2012-02-12,https://www.freetogame.com/pirates-tides-fortune
255,Stronghold Kingdoms,https://www.freetogame.com/g/255/thumbnail.jpg,A strategy based building/warfare game based on the long running Strongholds PC game series.,https://www.freetogame.com/open/stronghold-kingdoms,Strategy,Web Browser,FireFly Studios,FireFly Studios,2012-02-28,https://www.freetogame.com/stronghold-kingdoms
257,Star Wars: The Old Republic,https://www.freetogame.com/g/257/thumbnail.jpg,A 3D sci-fi MMORPG based on the popular Star Wars universe and brought to you by Bioware.,https://www.freetogame.com/open/swtor,MMORPG,PC (Windows),Electronic Arts,Bioware,2011-12-20,https://www.freetogame.com/swtor
292,5Street,https://www.freetogame.com/g/292/thumbnail.jpg,A free-to-play dancing MMO and a unique social experience.,https://www.freetogame.com/open/5street,Social,PC (Windows),Snail Games,Snail Games,2011-11-11,https://www.freetogame.com/5street
261,No More Room in Hell,https://www.freetogame.com/g/261/thumbnail.jpg,A free to play cooperative FPS survival horror mod for the Source Engine.,https://www.freetogame.com/open/no-more-room-in-hell,Shooter,PC (Windows),Lever Games,No More Room in Hell Team,2011-10-31,https://www.freetogame.com/no-more-room-in-hell
262,Digimon Masters Online,https://www.freetogame.com/g/262/thumbnail.jpg,A free to play 3D MMORPG based on the popular Digimon franchise.,https://www.freetogame.com/open/digimon-masters-online,MMORPG,PC (Windows),MOVE ON USA CO.,"Move Games Co., Ltd.",2011-10-20,https://www.freetogame.com/digimon-masters-online
264,Dragon Nest,https://www.freetogame.com/g/264/thumbnail.jpg,A free-to-play action MMORPG with non-targeting combat.,https://www.freetogame.com/open/dragon-nest,MMORPG,PC (Windows),Eyedentity Games Inc.,Eyedentity Games Inc.,2011-09-28,https://www.freetogame.com/dragon-nest
350,Goodgame Empire,https://www.freetogame.com/g/350/thumbnail.jpg,A free to play medieval strategy browser game. Build you own castle and create a powerful army!,https://www.freetogame.com/open/goodgame-empire,Strategy,Web Browser,Goodgame Studios,Goodgame Studios,2011-08-14,https://www.freetogame.com/goodgame-empire
267,Mission Against Terror,https://www.freetogame.com/g/267/thumbnail.jpg,A free to play fast-paced lobby-based MMOFPS with lots of game modes and tons of weapons.,https://www.freetogame.com/open/mat,Shooter,PC (Windows),Suba Games,Kingsoft,2011-07-08,https://www.freetogame.com/mat
269,Spiral Knights,https://www.freetogame.com/g/269/thumbnail.jpg,"A massively multiplayer online role-playing game, battle monsters and collect treasures!",https://www.freetogame.com/open/spiral-knights,MMORPG,PC (Windows),SEGA,Three Rings,2011-06-15,https://www.freetogame.com/spiral-knights
423,Steel Legions,https://www.freetogame.com/g/423/thumbnail.jpg,A free to play 3d browser based tank game with fast-paced tactical battles!,https://www.freetogame.com/open/steel-legions,Shooter,Web Browser,Splitscreen Studios,Splitscreen Studios,2011-06-15,https://www.freetogame.com/steel-legions
271,Asda Global,https://www.freetogame.com/g/271/thumbnail.jpg,A 3D anime-inspired fantasy MMORPG and is the successor to the original Asda Story.,https://www.freetogame.com/open/asda-global,MMORPG,PC (Windows),GamenGame,Maxonsoft,2011-05-19,https://www.freetogame.com/asda-global
60,Brink,https://www.freetogame.com/g/60/thumbnail.jpg,"A free-to-play first-person-shoot developed by Splash 
Damage and published by Bethesda Softworks. ",https://www.freetogame.com/open/brink,Shooter,PC (Windows),Bethesda Softworks,Splash Damage,2011-05-09,https://www.freetogame.com/brink
272,Allods Online,https://www.freetogame.com/g/272/thumbnail.jpg,A fantasy MMORPG that follows more traditional “World of Warcraft-like” MMO traditions.,https://www.freetogame.com/open/allods-online,MMORPG,PC (Windows),My.com,Allods Team,2011-04-26,https://www.freetogame.com/allods-online
